Stock,Month,Actual_Closing_Price,Predicted_Closing_Price
DIVISLAB.NS,2024-07,4923.2001953125,4825.892651367188
DIVISLAB.NS,2024-08,5093.89990234375,5059.430434570312
DIVISLAB.NS,2024-09,5443.35009765625,5194.166030273437
DIVISLAB.NS,2024-10,5889.64990234375,5275.505908203125
DIVISLAB.NS,2024-11,6172.7001953125,6246.8966064453125
DIVISLAB.NS,2024-12,6130.75,6175.153999023438
HDFCAMC.NS,2024-01,3581.5,3498.0090063476564
HDFCAMC.NS,2024-02,3753.0,3660.56294921875
HDFCAMC.NS,2024-03,3754.10009765625,3776.972058105469
HDFCAMC.NS,2024-04,3894.64990234375,3813.3664477539064
HDFCAMC.NS,2024-05,3884.300048828125,3879.901013183594
HDFCAMC.NS,2024-06,3993.300048828125,4056.4125537109376
HDFCAMC.NS,2024-07,4114.25,4150.791044921875
HDFCAMC.NS,2024-08,4420.5,4383.954501953125
HDFCAMC.NS,2024-09,4299.2998046875,4644.151062011719
HDFCAMC.NS,2024-10,4299.4501953125,4715.738081054687
HDFCAMC.NS,2024-11,4204.25,4429.517504882812
HDFCAMC.NS,2024-12,4363.89990234375,4365.330930175781
MOTHERSON.NS,2024-01,113.25,119.47710037231445
MOTHERSON.NS,2024-02,119.19999694824219,119.77739799499511
MOTHERSON.NS,2024-03,117.0999984741211,118.97089797973632
MOTHERSON.NS,2024-04,131.1999969482422,126.52439735412598
MOTHERSON.NS,2024-05,151.25,146.76189987182616
MOTHERSON.NS,2024-06,190.30999755859375,176.33139678955078
MOTHERSON.NS,2024-07,196.57000732421875,197.18150497436523
MOTHERSON.NS,2024-08,195.27999877929688,196.64810165405274
MOTHERSON.NS,2024-09,211.38999938964844,203.46670043945312
MOTHERSON.NS,2024-10,180.9499969482422,194.89240036010742
MOTHERSON.NS,2024-11,162.4600067138672,184.9109016418457
MOTHERSON.NS,2024-12,170.38999938964844,165.93579833984376
GLENMARK.NS,2024-01,910.2000122070312,889.5110107421875
GLENMARK.NS,2024-02,925.0999755859375,899.4260101318359
GLENMARK.NS,2024-03,958.4500122070312,961.052006225586
GLENMARK.NS,2024-04,1057.199951171875,1003.6485046386719
GLENMARK.NS,2024-05,1160.3499755859375,1127.3999853515625
GLENMARK.NS,2024-06,1230.5,1226.1432983398438
GLENMARK.NS,2024-07,1468.75,1376.1737951660157
GLENMARK.NS,2024-08,1731.75,1621.4147607421876
GLENMARK.NS,2024-09,1673.5,1648.5054992675782
GLENMARK.NS,2024-10,1694.550048828125,1666.5640270996093
GLENMARK.NS,2024-11,1528.6500244140625,1550.1085168457032
GLENMARK.NS,2024-12,1528.0999755859375,1537.76798828125
GODREJCP.NS,2024-01,1164.199951171875,1151.2492712402343
GODREJCP.NS,2024-02,1257.699951171875,1248.723096923828
GODREJCP.NS,2024-03,1251.800048828125,1302.1171228027345
GODREJCP.NS,2024-04,1219.5,1284.6393139648437
GODREJCP.NS,2024-05,1270.3499755859375,1266.7752868652344
GODREJCP.NS,2024-06,1375.8499755859375,1380.4199768066405
GODREJCP.NS,2024-07,1440.75,1445.448497314453
GODREJCP.NS,2024-08,1481.199951171875,1504.5574633789063
GODREJCP.NS,2024-09,1393.4000244140625,1477.937706298828
GODREJCP.NS,2024-10,1283.1500244140625,1234.7795153808593
GODREJCP.NS,2024-11,1244.6500244140625,1266.1710107421875
GODREJCP.NS,2024-12,1235.449951171875,1227.1164807128907
TATASTEEL.NS,2024-01,135.9499969482422,140.12429870605467
TATASTEEL.NS,2024-02,140.85000610351562,140.68030334472655
TATASTEEL.NS,2024-03,155.85000610351562,153.9005047607422
TATASTEEL.NS,2024-04,165.0,153.83760040283204
TATASTEEL.NS,2024-05,167.1999969482422,169.3213977050781
TATASTEEL.NS,2024-06,174.00999450683594,176.46619674682617
TATASTEEL.NS,2024-07,165.3300018310547,170.99389968872072
TATASTEEL.NS,2024-08,152.75999450683594,153.7555958557129
TATASTEEL.NS,2024-09,168.5500030517578,157.84190139770507
TATASTEEL.NS,2024-10,148.55999755859375,163.55049774169922
TATASTEEL.NS,2024-11,144.5399932861328,149.26319564819335
TATASTEEL.NS,2024-12,148.2899932861328,146.4434963989258
DRL.NS,2024-01,17.450000762939453,20.303500270843507
DRL.NS,2024-02,23.899999618530273,23.149499816894533
DRL.NS,2024-03,26.350000381469727,24.600499801635742
DRL.NS,2024-04,26.350000381469727,26.37429967880249
DRL.NS,2024-05,26.649999618530273,26.45779968261719
DRL.NS,2024-06,26.649999618530273,26.146299724578856
DRL.NS,2024-07,21.600000381469727,23.78730007171631
DRL.NS,2024-08,18.0,19.792100048065187
DRL.NS,2024-09,13.0,16.26310001373291
DRL.NS,2024-10,14.25,14.35949993133545
DRL.NS,2024-11,12.899999618530273,14.344499874114991
DRL.NS,2024-12,12.899999618530273,14.344499874114991
WIPRO.NS,2024-01,239.0749969482422,241.35324630737304
WIPRO.NS,2024-02,259.29998779296875,257.6492399597168
WIPRO.NS,2024-03,240.0500030517578,242.57750198364258
WIPRO.NS,2024-04,231.1999969482422,235.27949768066406
WIPRO.NS,2024-05,219.10000610351562,222.1124055480957
WIPRO.NS,2024-06,257.42498779296875,253.61873992919922
WIPRO.NS,2024-07,261.0,262.035500793457
WIPRO.NS,2024-08,269.20001220703125,268.32811126708987
WIPRO.NS,2024-09,270.7250061035156,269.95800537109375
WIPRO.NS,2024-10,275.8999938964844,280.8064956665039
WIPRO.NS,2024-11,288.92498779296875,288.27148864746096
WIPRO.NS,2024-12,297.3500061035156,295.6637551879883
BRITANNIA.NS,2024-01,5198.39990234375,5241.891391601563
BRITANNIA.NS,2024-02,4965.2001953125,5095.830986328125
BRITANNIA.NS,2024-03,4911.25,4922.689985351562
BRITANNIA.NS,2024-04,4775.9501953125,4895.940986328125
BRITANNIA.NS,2024-05,5179.7998046875,5066.94140625
BRITANNIA.NS,2024-06,5475.5498046875,5258.548505859375
BRITANNIA.NS,2024-07,5784.4501953125,5759.1151123046875
BRITANNIA.NS,2024-08,5855.25,5719.41498046875
BRITANNIA.NS,2024-09,6338.14990234375,6441.5984765625
BRITANNIA.NS,2024-10,5726.89990234375,6078.517451171875
BRITANNIA.NS,2024-11,4941.14990234375,5108.42591796875
BRITANNIA.NS,2024-12,4870.85009765625,4717.28953125
LUPIN.NS,2024-01,1505.3499755859375,1455.3884814453124
LUPIN.NS,2024-02,1621.050048828125,1578.6782849121093
LUPIN.NS,2024-03,1616.800048828125,1617.293515625
LUPIN.NS,2024-04,1645.9000244140625,1619.8340100097657
LUPIN.NS,2024-05,1582.550048828125,1587.0570324707032
LUPIN.NS,2024-06,1621.3499755859375,1548.445855957031
LUPIN.NS,2024-07,1911.8499755859375,1817.0632348632812
LUPIN.NS,2024-08,2240.199951171875,1908.0239660644531
LUPIN.NS,2024-09,2191.10009765625,2207.03205078125
LUPIN.NS,2024-10,2186.949951171875,2168.0924743652345
LUPIN.NS,2024-11,2050.75,2106.6714892578125
LUPIN.NS,2024-12,2133.550048828125,2051.3305334472657
GODREJPROP.NS,2024-01,2377.14990234375,2205.8244372558593
GODREJPROP.NS,2024-02,2398.050048828125,2439.550546875
GODREJPROP.NS,2024-03,2300.10009765625,2312.371591796875
GODREJPROP.NS,2024-04,2647.60009765625,2544.25458984375
GODREJPROP.NS,2024-05,2778.699951171875,2695.951975097656
GODREJPROP.NS,2024-06,3207.89990234375,2895.934990234375
GODREJPROP.NS,2024-07,3219.550048828125,3356.5255224609373
GODREJPROP.NS,2024-08,2909.25,3035.5835034179686
GODREJPROP.NS,2024-09,3160.949951171875,3001.4685302734374
GODREJPROP.NS,2024-10,2875.699951171875,2949.3964453125
GODREJPROP.NS,2024-11,2776.14990234375,2756.362458496094
GODREJPROP.NS,2024-12,2840.699951171875,2830.9979638671875
JINDALSTEL.NS,2024-01,757.1500244140625,750.835498046875
JINDALSTEL.NS,2024-02,776.25,764.7244982910156
JINDALSTEL.NS,2024-03,849.1500244140625,836.2365161132813
JINDALSTEL.NS,2024-04,929.6500244140625,909.7765191650391
JINDALSTEL.NS,2024-05,1028.1500244140625,1009.5505169677734
JINDALSTEL.NS,2024-06,1044.4000244140625,1049.1115112304688
JINDALSTEL.NS,2024-07,988.25,1036.4044982910157
JINDALSTEL.NS,2024-08,970.4000244140625,981.6565155029297
JINDALSTEL.NS,2024-09,1039.6500244140625,1023.1675219726562
JINDALSTEL.NS,2024-10,920.5,947.2085076904297
JINDALSTEL.NS,2024-11,906.4500122070312,923.9505017089843
JINDALSTEL.NS,2024-12,949.0999755859375,934.9504895019531
SHREECEM.NS,2024-01,28556.25,27679.51896484375
SHREECEM.NS,2024-02,25504.400390625,27679.51896484375
SHREECEM.NS,2024-03,25682.849609375,26164.799765625
SHREECEM.NS,2024-04,24444.849609375,25799.443359375
SHREECEM.NS,2024-05,24680.599609375,25281.3782421875
SHREECEM.NS,2024-06,27870.400390625,27058.984140625
SHREECEM.NS,2024-07,27740.44921875,26945.62158203125
SHREECEM.NS,2024-08,25482.0,25898.62955078125
SHREECEM.NS,2024-09,26308.900390625,26372.7976953125
SHREECEM.NS,2024-10,25072.150390625,25530.19474609375
SHREECEM.NS,2024-11,26076.44921875,26428.32369140625
SHREECEM.NS,2024-12,27076.650390625,25510.2161328125
MARICO.NS,2024-01,527.8499755859375,532.8999835205078
MARICO.NS,2024-02,522.5999755859375,531.6644836425781
MARICO.NS,2024-03,497.20001220703125,530.677494506836
MARICO.NS,2024-04,518.0,516.1609985351563
MARICO.NS,2024-05,595.5499877929688,565.0114883422851
MARICO.NS,2024-06,613.0,674.2889984130859
MARICO.NS,2024-07,674.0999755859375,632.982998046875
MARICO.NS,2024-08,647.1500244140625,655.4885144042969
MARICO.NS,2024-09,695.4000244140625,661.447015991211
MARICO.NS,2024-10,640.0,657.4529998779296
MARICO.NS,2024-11,644.9500122070312,631.1965124511719
MARICO.NS,2024-12,633.6500244140625,631.1720184326172
BANKBARODA.NS,2024-01,247.60000610351562,250.49750030517578
BANKBARODA.NS,2024-02,265.45001220703125,271.23250579833984
BANKBARODA.NS,2024-03,264.04998779296875,265.72498962402346
BANKBARODA.NS,2024-04,281.5,267.96824661254885
BANKBARODA.NS,2024-05,264.8999938964844,286.9035055541992
BANKBARODA.NS,2024-06,275.3999938964844,299.43924591064456
BANKBARODA.NS,2024-07,253.64999389648438,266.16499969482425
BANKBARODA.NS,2024-08,250.10000610351562,249.38330459594727
BANKBARODA.NS,2024-09,247.8000030517578,250.28965225219727
BANKBARODA.NS,2024-10,250.9600067138672,250.8296044921875
BANKBARODA.NS,2024-11,246.39999389648438,250.76329742431642
BANKBARODA.NS,2024-12,264.6000061035156,258.716104888916
ADANIPORTS.NS,2024-01,1207.6500244140625,1176.8380157470704
ADANIPORTS.NS,2024-02,1320.5,1298.9716076660156
ADANIPORTS.NS,2024-03,1341.8499755859375,1372.8519702148437
ADANIPORTS.NS,2024-04,1324.9000244140625,1346.6875207519531
ADANIPORTS.NS,2024-05,1437.4000244140625,1393.9885009765626
ADANIPORTS.NS,2024-06,1478.0999755859375,1548.445855957031
ADANIPORTS.NS,2024-07,1569.9000244140625,1560.5164782714844
ADANIPORTS.NS,2024-08,1481.9000244140625,1533.67751953125
ADANIPORTS.NS,2024-09,1448.199951171875,1469.033720703125
ADANIPORTS.NS,2024-10,1375.949951171875,1371.1819873046875
ADANIPORTS.NS,2024-11,1190.050048828125,1240.7810290527343
ADANIPORTS.NS,2024-12,1259.050048828125,1243.4735314941406
COLPAL.NS,2024-01,2569.10009765625,2531.77607421875
COLPAL.NS,2024-02,2526.75,2538.48451171875
COLPAL.NS,2024-03,2710.35009765625,2666.4485864257813
COLPAL.NS,2024-04,2824.85009765625,2771.8980712890625
COLPAL.NS,2024-05,2657.35009765625,2751.2985571289064
COLPAL.NS,2024-06,2843.14990234375,2813.7314404296876
COLPAL.NS,2024-07,3412.10009765625,3263.5140576171875
COLPAL.NS,2024-08,3640.35009765625,3483.381989746094
COLPAL.NS,2024-09,3804.5,3707.6125073242188
COLPAL.NS,2024-10,3062.5,3219.7735009765624
COLPAL.NS,2024-11,2889.75,2826.6800146484375
COLPAL.NS,2024-12,2886.800048828125,2847.6855053710938
JSWSTEEL.NS,2024-01,818.6500244140625,859.7555200195312
JSWSTEEL.NS,2024-02,800.0999755859375,826.516488647461
JSWSTEEL.NS,2024-03,830.2000122070312,833.65951171875
JSWSTEEL.NS,2024-04,882.2000122070312,888.2500134277344
JSWSTEEL.NS,2024-05,880.5499877929688,881.1439971923828
JSWSTEEL.NS,2024-06,931.5,920.6565002441406
JSWSTEEL.NS,2024-07,928.25,968.4385046386719
JSWSTEEL.NS,2024-08,941.0999755859375,941.9294903564453
JSWSTEEL.NS,2024-09,1030.050048828125,1005.4150280761719
JSWSTEEL.NS,2024-10,963.6500244140625,957.4715155029297
JSWSTEEL.NS,2024-11,966.0,989.9090057373047
JSWSTEEL.NS,2024-12,1003.7999877929688,996.4024871826172
SBICARD.NS,2024-01,715.3499755859375,766.5449896240234
SBICARD.NS,2024-02,719.6500244140625,725.3255102539063
SBICARD.NS,2024-03,682.5499877929688,729.6815051269531
SBICARD.NS,2024-04,728.2999877929688,715.3079913330079
SBICARD.NS,2024-05,692.0999755859375,707.7374822998047
SBICARD.NS,2024-06,724.5999755859375,721.8424871826172
SBICARD.NS,2024-07,726.8499755859375,718.336484375
SBICARD.NS,2024-08,723.2000122070312,724.1005078125
SBICARD.NS,2024-09,773.7000122070312,760.8670074462891
SBICARD.NS,2024-10,688.4000244140625,727.9495129394531
SBICARD.NS,2024-11,700.5999755859375,683.1189892578125
SBICARD.NS,2024-12,717.4000244140625,714.6100146484375
IOC.NS,2024-01,146.9499969482422,141.9608006286621
IOC.NS,2024-02,165.5500030517578,160.22280334472657
IOC.NS,2024-03,167.75,167.35409912109375
IOC.NS,2024-04,168.85000610351562,170.21059997558595
IOC.NS,2024-05,162.39999389648438,174.4717951965332
IOC.NS,2024-06,165.6300048828125,171.19950103759766
IOC.NS,2024-07,181.6699981689453,174.96979782104492
IOC.NS,2024-08,176.97000122070312,172.4627000427246
IOC.NS,2024-09,180.14999389648438,168.95199935913087
IOC.NS,2024-10,142.6199951171875,154.10689697265624
IOC.NS,2024-11,138.6300048828125,140.15660110473632
IOC.NS,2024-12,141.9600067138672,138.67210372924805
MUTHOOTFIN.NS,2024-01,1394.949951171875,1427.6739794921875
MUTHOOTFIN.NS,2024-02,1303.75,1411.1102319335937
MUTHOOTFIN.NS,2024-03,1480.449951171875,1429.677960205078
MUTHOOTFIN.NS,2024-04,1720.6500244140625,1645.520771484375
MUTHOOTFIN.NS,2024-05,1683.449951171875,1715.8534643554688
MUTHOOTFIN.NS,2024-06,1795.8499755859375,1735.4839831542968
MUTHOOTFIN.NS,2024-07,1838.0999755859375,1833.1144799804688
MUTHOOTFIN.NS,2024-08,1965.8499755859375,1908.4339929199218
MUTHOOTFIN.NS,2024-09,2031.8499755859375,1972.018477783203
MUTHOOTFIN.NS,2024-10,1930.449951171875,1895.1334692382814
MUTHOOTFIN.NS,2024-11,1917.050048828125,1892.7205249023436
MUTHOOTFIN.NS,2024-12,1951.550048828125,1920.5785205078125
TATACHEM.NS,2024-01,1028.050048828125,1069.0960290527344
TATACHEM.NS,2024-02,939.2000122070312,994.1980017089844
TATACHEM.NS,2024-03,1080.9000244140625,1060.2290185546874
TATACHEM.NS,2024-04,1072.1500244140625,1089.9940222167968
TATACHEM.NS,2024-05,1030.1500244140625,1068.1215197753907
TATACHEM.NS,2024-06,1103.0999755859375,1099.6674841308593
TATACHEM.NS,2024-07,1119.6500244140625,1098.1375207519532
TATACHEM.NS,2024-08,1082.6500244140625,1056.71501953125
TATACHEM.NS,2024-09,1091.0999755859375,1062.1159936523438
TATACHEM.NS,2024-10,1148.9000244140625,1131.2395153808593
TATACHEM.NS,2024-11,1111.75,1132.8473046875
TATACHEM.NS,2024-12,1119.5,1136.2795153808593
SUNDARMFIN.NS,2024-01,3567.64990234375,3550.0549633789065
SUNDARMFIN.NS,2024-02,4169.5498046875,3928.2013647460935
SUNDARMFIN.NS,2024-03,4138.7001953125,4304.6260986328125
SUNDARMFIN.NS,2024-04,4745.9501953125,4550.124150390625
SUNDARMFIN.NS,2024-05,4287.5498046875,4543.24392578125
SUNDARMFIN.NS,2024-06,4691.89990234375,4685.4649609375
SUNDARMFIN.NS,2024-07,4325.14990234375,4578.560522460937
SUNDARMFIN.NS,2024-08,5050.60009765625,4814.5250634765625
SUNDARMFIN.NS,2024-09,5271.14990234375,5163.381435546875
SUNDARMFIN.NS,2024-10,4804.25,5009.927485351563
SUNDARMFIN.NS,2024-11,3968.39990234375,4213.78642578125
SUNDARMFIN.NS,2024-12,4165.5,4193.5045166015625
HCLTECH.NS,2024-01,1576.0,1540.7084997558593
HCLTECH.NS,2024-02,1663.8499755859375,1649.768497314453
HCLTECH.NS,2024-03,1543.550048828125,1590.5005249023438
HCLTECH.NS,2024-04,1366.5999755859375,1469.668250732422
HCLTECH.NS,2024-05,1324.0999755859375,1351.372490234375
HCLTECH.NS,2024-06,1459.5999755859375,1446.2774792480468
HCLTECH.NS,2024-07,1642.5999755859375,1578.079482421875
HCLTECH.NS,2024-08,1753.25,1715.3315075683595
HCLTECH.NS,2024-09,1796.0999755859375,1809.8914831542968
HCLTECH.NS,2024-10,1766.050048828125,1772.711024169922
HCLTECH.NS,2024-11,1848.050048828125,1655.740975341797
HCLTECH.NS,2024-12,1922.699951171875,1931.5144775390625
BAJAJFINSV.NS,2024-01,1627.300048828125,1600.1670483398439
BAJAJFINSV.NS,2024-02,1593.800048828125,1620.6210302734376
BAJAJFINSV.NS,2024-03,1643.8499755859375,1664.967490234375
BAJAJFINSV.NS,2024-04,1615.0,1586.86951171875
BAJAJFINSV.NS,2024-05,1528.5999755859375,1709.874248046875
BAJAJFINSV.NS,2024-06,1588.1500244140625,1609.7060185546877
BAJAJFINSV.NS,2024-07,1651.6500244140625,1637.237764892578
BAJAJFINSV.NS,2024-08,1783.050048828125,1696.3130346679689
BAJAJFINSV.NS,2024-09,1973.4000244140625,1940.9075170898439
BAJAJFINSV.NS,2024-10,1750.75,1821.6344970703126
BAJAJFINSV.NS,2024-11,1579.949951171875,1637.6014636230468
BAJAJFINSV.NS,2024-12,1635.199951171875,1606.5237768554687
EICHERMOT.NS,2024-01,3839.60009765625,3960.6315673828126
EICHERMOT.NS,2024-02,3792.39990234375,3851.4424658203125
EICHERMOT.NS,2024-03,4019.300048828125,3914.498544921875
EICHERMOT.NS,2024-04,4597.39990234375,4334.229943847657
EICHERMOT.NS,2024-05,4733.4501953125,4746.487138671875
EICHERMOT.NS,2024-06,4672.9501953125,4744.432114257813
EICHERMOT.NS,2024-07,4962.7001953125,4831.923637695312
EICHERMOT.NS,2024-08,4960.5,5037.648974609375
EICHERMOT.NS,2024-09,5026.25,5025.610981445312
EICHERMOT.NS,2024-10,4894.64990234375,4862.581958007812
EICHERMOT.NS,2024-11,4831.85009765625,4816.9405078125
EICHERMOT.NS,2024-12,4877.0498046875,4704.455859375
SAIL.NS,2024-01,122.5,123.5106997680664
SAIL.NS,2024-02,121.19999694824219,120.42489738464356
SAIL.NS,2024-03,134.25,138.26510070800782
SAIL.NS,2024-04,164.1999969482422,154.0397978210449
SAIL.NS,2024-05,158.5,159.9812989807129
SAIL.NS,2024-06,148.64999389648438,159.65259567260742
SAIL.NS,2024-07,153.0399932861328,158.51359466552734
SAIL.NS,2024-08,133.69000244140625,142.81940032958985
SAIL.NS,2024-09,141.36000061035156,140.09160049438478
SAIL.NS,2024-10,115.75,123.29929992675781
SAIL.NS,2024-11,117.11000061035156,119.70720077514649
SAIL.NS,2024-12,123.88999938964844,124.17359954833984
TORNTPHARM.NS,2024-01,2531.10009765625,2515.1670922851563
TORNTPHARM.NS,2024-02,2666.10009765625,2647.3445825195313
TORNTPHARM.NS,2024-03,2600.60009765625,2651.5170703125
TORNTPHARM.NS,2024-04,2642.550048828125,2653.560549316406
TORNTPHARM.NS,2024-05,2696.050048828125,2696.7275317382814
TORNTPHARM.NS,2024-06,2791.300048828125,2759.679533691406
TORNTPHARM.NS,2024-07,3171.75,3134.3005029296874
TORNTPHARM.NS,2024-08,3485.14990234375,3460.035925292969
TORNTPHARM.NS,2024-09,3396.550048828125,3460.4180419921877
TORNTPHARM.NS,2024-10,3202.64990234375,3253.6339477539063
TORNTPHARM.NS,2024-11,3324.199951171875,3194.734953613281
TORNTPHARM.NS,2024-12,3332.5,3329.5185009765623
EXIDEIND.NS,2024-01,334.95001220703125,333.7265087890625
EXIDEIND.NS,2024-02,320.29998779296875,357.68100311279295
EXIDEIND.NS,2024-03,304.54998779296875,313.5139956665039
EXIDEIND.NS,2024-04,472.3999938964844,413.445498046875
EXIDEIND.NS,2024-05,488.25,442.0039956665039
EXIDEIND.NS,2024-06,564.5,528.0060055541992
EXIDEIND.NS,2024-07,523.2999877929688,540.8879895019531
EXIDEIND.NS,2024-08,492.8999938964844,504.99250244140626
EXIDEIND.NS,2024-09,502.54998779296875,500.1199923706055
EXIDEIND.NS,2024-10,455.45001220703125,504.7965017700195
EXIDEIND.NS,2024-11,452.6000061035156,448.500505065918
EXIDEIND.NS,2024-12,462.70001220703125,454.5165087890625
BATAINDIA.NS,2024-01,1488.449951171875,1608.6005297851561
BATAINDIA.NS,2024-02,1409.550048828125,1444.1760095214843
BATAINDIA.NS,2024-03,1364.199951171875,1402.9494799804688
BATAINDIA.NS,2024-04,1369.1500244140625,1367.5440197753906
BATAINDIA.NS,2024-05,1365.449951171875,1355.994990234375
BATAINDIA.NS,2024-06,1513.75,1463.5385009765625
BATAINDIA.NS,2024-07,1596.300048828125,1573.1862841796874
BATAINDIA.NS,2024-08,1452.6500244140625,1568.6970178222657
BATAINDIA.NS,2024-09,1439.699951171875,1450.4559741210937
BATAINDIA.NS,2024-10,1355.6500244140625,1328.6650219726562
BATAINDIA.NS,2024-11,1410.8499755859375,1362.8279760742187
BATAINDIA.NS,2024-12,1447.0,1437.5370104980468
ICRA.NS,2024-01,5493.89990234375,5518.510947265625
ICRA.NS,2024-02,5878.0,5784.66349609375
ICRA.NS,2024-03,5444.10009765625,5452.470043945313
ICRA.NS,2024-04,5292.2998046875,5480.10041015625
ICRA.NS,2024-05,5620.64990234375,5511.384907226562
ICRA.NS,2024-06,5834.5498046875,5760.331879882812
ICRA.NS,2024-07,5614.14990234375,5631.719482421875
ICRA.NS,2024-08,5991.2998046875,5826.397905273438
ICRA.NS,2024-09,7237.7001953125,6815.770073242187
ICRA.NS,2024-10,7196.9501953125,6981.7396630859375
ICRA.NS,2024-11,6847.7001953125,6863.619677734375
ICRA.NS,2024-12,6698.85009765625,6387.045541992187
MANAPPURAM.NS,2024-01,184.75,176.19249908447264
MANAPPURAM.NS,2024-02,176.1999969482422,203.20529907226563
MANAPPURAM.NS,2024-03,173.14999389648438,173.86449630737306
MANAPPURAM.NS,2024-04,200.14999389648438,201.39279754638673
MANAPPURAM.NS,2024-05,168.64999389648438,202.69750411987306
MANAPPURAM.NS,2024-06,207.89999389648438,193.43879455566406
MANAPPURAM.NS,2024-07,214.0,212.50485107421875
MANAPPURAM.NS,2024-08,215.9499969482422,214.0279981994629
MANAPPURAM.NS,2024-09,201.35000610351562,207.1230046081543
MANAPPURAM.NS,2024-10,157.0500030517578,177.07310333251954
MANAPPURAM.NS,2024-11,156.25999450683594,156.5541958618164
MANAPPURAM.NS,2024-12,167.85000610351562,157.6612969970703
BLUESTARCO.NS,2024-01,1139.5,1097.4000030517577
BLUESTARCO.NS,2024-02,1270.25,1267.594295654297
BLUESTARCO.NS,2024-03,1273.699951171875,1306.7494567871095
BLUESTARCO.NS,2024-04,1496.1500244140625,1423.1084631347655
BLUESTARCO.NS,2024-05,1576.449951171875,1535.415968017578
BLUESTARCO.NS,2024-06,1634.550048828125,1606.3235275878906
BLUESTARCO.NS,2024-07,1723.699951171875,1695.084971923828
BLUESTARCO.NS,2024-08,1703.9000244140625,1697.8210046386719
BLUESTARCO.NS,2024-09,2063.699951171875,1609.61099609375
BLUESTARCO.NS,2024-10,1871.050048828125,2133.0544873046874
BLUESTARCO.NS,2024-11,1853.0999755859375,1848.5409948730469
BLUESTARCO.NS,2024-12,2082.050048828125,1991.00103515625
DABUR.NS,2024-01,539.5999755859375,539.5874865722657
DABUR.NS,2024-02,538.1500244140625,537.3035086059571
DABUR.NS,2024-03,523.1500244140625,525.6255078125
DABUR.NS,2024-04,507.75,520.8669964599609
DABUR.NS,2024-05,545.0999755859375,548.741982421875
DABUR.NS,2024-06,600.7000122070312,589.5765075683594
DABUR.NS,2024-07,635.7000122070312,620.0595025634766
DABUR.NS,2024-08,637.1500244140625,630.0175189208984
DABUR.NS,2024-09,625.2000122070312,618.4700103759766
DABUR.NS,2024-10,540.0,568.9744970703125
DABUR.NS,2024-11,527.1500244140625,539.3400177001953
DABUR.NS,2024-12,523.7999877929688,547.652998046875
ALKEM.NS,2024-01,4996.0498046875,5056.102998046875
ALKEM.NS,2024-02,5127.35009765625,4572.857919921875
ALKEM.NS,2024-03,4942.0,5048.093999023437
ALKEM.NS,2024-04,4833.0498046875,5032.591005859375
ALKEM.NS,2024-05,4810.4501953125,4933.691049804687
ALKEM.NS,2024-06,4991.35009765625,4894.394057617187
ALKEM.NS,2024-07,5309.5,5210.809985351562
ALKEM.NS,2024-08,6170.35009765625,5736.369497070313
ALKEM.NS,2024-09,6052.7998046875,6303.970893554688
ALKEM.NS,2024-10,5779.25,6215.23490234375
ALKEM.NS,2024-11,5642.4501953125,5510.440600585937
ALKEM.NS,2024-12,5505.39990234375,5352.10041015625
TATAPOWER.NS,2024-01,389.75,367.0425033569336
TATAPOWER.NS,2024-02,371.75,378.77600250244143
TATAPOWER.NS,2024-03,394.20001220703125,392.9180075073242
TATAPOWER.NS,2024-04,449.25,432.39100555419924
TATAPOWER.NS,2024-05,436.75,441.6785003662109
TATAPOWER.NS,2024-06,440.6000061035156,438.9160028076172
TATAPOWER.NS,2024-07,453.6000061035156,482.9885037231445
TATAPOWER.NS,2024-08,434.6499938964844,437.5914959716797
TATAPOWER.NS,2024-09,482.6000061035156,538.765002746582
TATAPOWER.NS,2024-10,440.04998779296875,469.64599548339845
TATAPOWER.NS,2024-11,414.1499938964844,423.8404977416992
TATAPOWER.NS,2024-12,439.70001220703125,422.88150817871093
VSTTILLERS.NS,2024-01,3331.25,3465.0935009765626
VSTTILLERS.NS,2024-02,3279.35009765625,3322.7730712890625
VSTTILLERS.NS,2024-03,3239.85009765625,3317.204052734375
VSTTILLERS.NS,2024-04,3664.550048828125,3579.7775415039064
VSTTILLERS.NS,2024-05,3277.199951171875,3424.883474121094
VSTTILLERS.NS,2024-06,4171.9501953125,3849.342600097656
VSTTILLERS.NS,2024-07,4248.7001953125,4315.381640625
VSTTILLERS.NS,2024-08,4273.64990234375,4309.8964453125
VSTTILLERS.NS,2024-09,4617.35009765625,4394.5494921875
VSTTILLERS.NS,2024-10,4466.25,4551.2635107421875
VSTTILLERS.NS,2024-11,4800.5498046875,4710.003862304688
VSTTILLERS.NS,2024-12,5048.5,4709.163071289063
TORNTPHARM.NS,2024-01,2531.10009765625,2515.1670922851563
TORNTPHARM.NS,2024-02,2666.10009765625,2647.3445825195313
TORNTPHARM.NS,2024-03,2600.60009765625,2651.5170703125
TORNTPHARM.NS,2024-04,2642.550048828125,2653.560549316406
TORNTPHARM.NS,2024-05,2696.050048828125,2696.7275317382814
TORNTPHARM.NS,2024-06,2791.300048828125,2759.679533691406
TORNTPHARM.NS,2024-07,3171.75,3134.3005029296874
TORNTPHARM.NS,2024-08,3485.14990234375,3460.035925292969
TORNTPHARM.NS,2024-09,3396.550048828125,3460.4180419921877
